,fc_nuclear,fc_wind,fc_solar_th,hour,thermal_gap,net_exc_power,price
444,7117.2,6667.0,550.2,12,8855.599999999999,-200,36.04
445,7117.2,7105.0,706.1,13,8585.199999999997,-200,35.5
446,7117.2,7610.0,813.9,14,6920.200000000001,-200,31.63
447,7117.2,8027.0,856.4,15,5465.5,-200,28.21
448,7117.2,8146.0,844.0,16,4749.0,-200,26.38
449,7117.2,7427.0,932.7,17,5836.199999999997,-200,28.34
450,7117.2,6873.0,785.1,18,7584.699999999997,-500,31.65
451,7117.2,5869.0,550.6,19,10631.7,-500,38.16
452,7117.2,4820.0,253.9,20,14417.6,-500,46.43
453,7117.2,4453.0,145.7,21,15738.1,-500,49.2
454,7117.2,4524.0,124.7,22,13808.1,-500,44.4
455,7117.2,4446.0,117.6,23,12214.2,-500,40.3
456,7117.2,4247.0,109.2,0,11085.6,-500,41.62
457,7117.2,4112.0,32.1,1,9878.7,-300,38.67
458,7117.2,4131.0,16.4,2,9052.400000000001,-300,36.5
459,7117.2,3972.0,11.6,3,8649.2,-300,35.23
460,7117.2,3811.0,10.3,4,8417.5,-300,34.38
461,7117.2,3407.0,10.0,5,8768.8,-300,34.77
462,7117.2,3109.0,9.0,6,9296.8,-300,35.67
463,7117.2,2756.0,10.8,7,9874.8,-300,36.65
464,7117.2,2542.0,11.5,8,9881.6,-300,36.34
465,7117.2,2248.0,31.8,9,10061.5,-300,36.39
466,7117.2,2301.0,346.3,10,9565.400000000001,-300,35.04
467,7117.2,2395.0,608.4,11,9549.2,-300,34.88
468,7117.2,2410.0,802.5,12,9438.8,-300,34.44
469,7117.2,2568.0,895.0,13,9525.1,-300,34.57
470,7117.2,3060.0,842.8,14,9097.400000000001,-300,33.69
471,7117.2,2894.0,879.5,15,8137.1,-300,31.07
472,7117.2,3167.0,873.6,16,7671.1,-300,29.95
473,7117.2,2958.0,949.9,17,8233.6,-300,30.98
474,7117.2,2928.0,1022.5,18,9593.8,-500,33.83
475,7117.2,2693.0,564.6,19,12427.800000000001,-500,40.35
476,7117.2,2482.0,293.3,20,15529.7,-500,47.54
477,7117.2,2642.0,134.2,21,17036.6,-500,51.11
478,7117.2,2423.0,162.4,22,15951.400000000001,-500,48.16
479,7117.2,2340.0,108.4,23,14173.400000000001,-500,43.62
480,7117.2,2425.0,27.2,0,12860.6,-500,44.68
481,7117.2,2254.0,17.9,1,12002.900000000001,-300,42.55
482,7117.2,2218.0,12.0,2,11215.8,-300,40.43
483,7117.2,2106.0,11.0,3,11023.8,-300,39.71
484,7117.2,2002.0,7.5,4,11268.3,-300,40.05
485,7117.2,1851.0,3.9,5,11887.900000000001,-300,41.27
486,7117.2,1730.0,9.8,6,14423.0,-300,47.14
487,7117.2,1665.0,9.1,7,17618.3,-500,54.4
488,7117.2,1619.0,14.2,8,19049.9,-500,57.66
489,7117.2,1515.0,30.3,9,19281.1,-500,57.96
490,7117.2,1288.0,353.8,10,18449.300000000003,-500,55.61
491,7117.2,1133.0,777.5,11,17449.6,-500,52.9
492,7117.2,1187.0,851.2,12,17142.6,-500,52.01
493,7117.2,1455.0,1065.7,13,16283.0,-500,49.93
494,7117.2,1542.0,1224.8,14,14516.800000000001,-500,45.53
495,7117.2,1800.0,1331.9,15,13444.6,-500,42.92
496,7117.2,2064.0,1518.9,16,13277.6,-500,42.51
497,7117.2,2293.0,1554.9,17,14105.2,-500,44.49
498,7117.2,2154.0,1540.5,18,15397.6,-500,47.34
499,7117.2,1908.0,1154.8,19,18126.6,-500,53.6
500,7117.2,1728.0,628.6,20,21237.3,-500,60.84
501,7117.2,1852.0,329.2,21,21385.6,-500,61.1
502,7117.2,1784.0,206.6,22,18663.2,-500,54.29
503,7117.2,1628.0,147.6,23,16700.2,-500,49.25
504,7117.2,1650.0,88.8,0,15384.0,-500,50.26
505,7117.2,1606.0,33.7,1,14270.1,-300,47.59
506,7117.2,1650.0,12.8,2,13630.0,-300,45.89
507,7117.2,1355.0,20.2,3,13667.6,-300,45.6
508,7117.2,1102.0,18.2,4,13955.6,-300,45.95
509,7117.2,947.0,18.6,5,14509.2,-300,47.0
510,7117.2,964.0,19.8,6,16481.0,-300,51.6
511,7117.2,913.0,18.8,7,19549.3,-500,58.57
512,7117.2,781.0,21.2,8,20317.7,-500,60.15
513,7117.2,713.0,44.6,9,19334.4,-500,57.55
514,7117.2,488.0,375.0,10,18180.9,-500,54.42
515,7117.2,557.0,986.0,11,16775.4,-500,50.87
516,7117.2,784.0,1188.8,12,16401.9,-500,49.94
517,7117.2,1127.0,1364.2,13,15787.2,-500,48.5
518,7117.2,1575.0,1406.7,14,14439.400000000001,-500,45.36
519,7117.2,2065.0,1509.4,15,13638.0,-500,43.57
520,7117.2,2496.0,1493.8,16,13826.600000000002,-500,44.14
521,7117.2,2743.0,1319.8,17,14862.900000000001,-500,46.63
522,7117.2,2826.0,1185.7,18,15934.3,-500,49.1
523,7117.2,2871.0,542.7,19,18197.8,-500,54.44
524,7117.2,2714.0,328.5,20,21116.8,-500,61.22
525,7117.2,3021.0,170.4,21,20936.4,-500,60.81
526,7117.2,3343.0,102.8,22,17794.0,-500,53.24
527,7117.2,3658.0,73.1,23,15098.7,-500,46.75
528,7117.2,4160.0,59.2,0,13396.6,-500,47.15
529,7117.2,4501.0,39.4,1,11878.400000000001,-300,43.77
530,7117.2,4483.0,25.0,2,11086.8,-300,41.66
531,7117.2,4371.0,14.4,3,10931.400000000001,-300,41.03
532,7117.2,4390.0,9.4,4,10886.400000000001,-300,40.75
533,7117.2,4369.0,9.0,5,11285.8,-300,41.52
534,7117.2,4196.0,8.4,6,13529.400000000001,-300,46.65
535,7117.2,3978.0,10.3,7,16718.2,-500,53.8
536,7117.2,3513.0,11.9,8,18081.5,-500,56.6
537,7117.2,3383.0,31.3,9,17690.5,-500,55.38
538,7117.2,3496.0,226.9,10,16645.7,-500,52.74
539,7117.2,3869.0,552.0,11,15635.3,-500,50.37
540,7117.2,4965.0,511.8,12,14599.2,-500,48.42
541,7117.2,5900.0,573.3,13,13449.900000000001,-500,46.09
542,7117.2,6040.0,748.7,14,12111.900000000001,-500,42.77
543,7117.2,6900.0,982.7,15,10522.3,-500,39.32
544,7117.2,7424.0,966.0,16,10422.8,-500,39.25
545,7117.2,7149.0,951.3,17,11513.5,-500,41.52
546,7117.2,6533.0,816.4,18,13157.599999999999,-300,45.15
547,7117.2,5122.0,483.8,19,16261.6,-300,51.52
548,7117.2,4291.0,346.5,20,19660.1,-300,59.01
549,7117.2,4451.0,95.3,21,19718.5,-300,59.08
550,7117.2,4820.0,42.9,22,16389.9,-300,51.09
551,7117.2,4798.0,48.6,23,14006.2,-300,45.13
552,7117.2,4832.0,33.5,0,12818.3,-300,46.45
553,7117.2,4786.0,19.2,1,11728.6,-300,43.6
554,7117.2,4993.0,16.0,2,10859.8,-300,41.46
555,7117.2,5144.0,15.0,3,10363.8,-300,40.18
556,7117.2,5423.0,11.4,4,10099.400000000001,-300,39.55
557,7117.2,5613.0,10.9,5,10320.900000000001,-300,40.03
558,7117.2,5591.0,10.2,6,12108.6,-300,44.16
559,7117.2,5618.0,10.9,7,14865.900000000001,-300,50.67
560,7117.2,5427.0,11.6,8,15653.2,-300,52.26
561,7117.2,5443.0,12.7,9,15886.0,-300,52.66
562,7117.2,5781.0,106.1,10,14828.1,-300,50.14
563,7117.2,7193.0,252.7,11,13311.400000000001,-300,47.25
564,7117.2,8930.0,296.1,12,11832.8,-300,44.66
565,7075.5,11275.0,289.8,13,9428.2,-300,40.19
566,7075.5,12873.0,339.0,14,6731.299999999999,-300,34.56
567,7075.5,13952.0,335.6,15,5092.4000000000015,-300,31.15
568,7075.5,14775.0,316.1,16,4391.5,-300,29.83
569,7075.5,15045.0,332.4,17,4566.300000000003,-300,30.25
570,7075.5,14516.0,323.4,18,5816.200000000001,-300,32.74
571,7075.5,13798.0,216.9,19,7880.9000000000015,-300,37.06
572,7075.5,13146.0,104.6,20,11112.8,-300,44.26
573,7075.5,12802.0,42.9,21,11264.599999999999,-300,44.22
574,7075.5,12931.0,48.1,22,8187.4000000000015,-300,36.68
575,7075.5,13418.0,20.4,23,5578.0999999999985,-300,30.51
576,7075.5,13873.0,11.2,0,3764.2999999999993,-300,30.61
577,7075.5,14030.0,8.8,1,2513.7000000000007,-300,27.5
578,7075.5,13855.0,12.4,2,1942.0999999999985,-300,25.82
579,7075.5,13665.0,16.4,3,1822.0999999999985,-300,25.22
580,7075.5,13577.0,13.6,4,1829.9000000000015,-300,25.0
581,7075.5,13573.0,14.4,5,2144.0999999999985,-300,25.57
582,7075.5,13935.0,9.3,6,3674.2000000000007,-300,29.34
583,7075.5,13720.0,14.1,7,6721.299999999999,-300,36.39
584,7075.5,13577.0,25.9,8,7367.5,-300,37.67
585,7075.5,13612.0,79.0,9,5907.299999999999,-300,33.98
586,7075.5,14001.0,721.9,10,3585.9000000000015,-300,28.44
587,7075.5,13954.0,1442.1,11,2471.5999999999985,-300,25.52
588,7075.5,13998.0,1668.6,12,1899.199999999997,-300,23.98
589,7091.5,13913.0,1661.7,13,1734.0999999999985,-300,23.36
590,7091.5,14062.0,1683.9,14,809.5,-300,21.05
591,7091.5,14114.0,1684.7,15,-193.59999999999854,-300,18.47
592,7091.5,13931.0,1854.0,16,-127.90000000000146,-300,18.32
593,7091.5,14038.0,1857.6,17,626.0,-300,20.04
594,7091.5,13818.0,1726.6,18,2407.4000000000015,-300,24.02
595,7091.5,13006.0,1200.4,19,5987.0,-300,31.96
596,7091.5,11676.0,711.2,20,10287.2,-300,41.29
597,7091.5,10556.0,370.5,21,11682.0,-300,43.73
598,7091.5,10374.0,282.6,22,9112.900000000001,-300,37.2
599,7091.5,9512.0,270.4,23,8050.0999999999985,-300,33.86
600,7085.5,9373.0,173.5,0,7400.0,-300,36.37
601,7085.5,9321.0,87.8,1,6321.700000000001,-300,33.54
602,7085.5,9557.0,45.6,2,5102.9000000000015,-300,30.57
603,7085.5,9431.0,76.8,3,4634.700000000001,-300,29.17
604,7085.5,9317.0,26.0,4,4412.5,-300,28.37
605,7085.5,9762.0,23.7,5,3811.7999999999993,-300,27.04
606,7085.5,9982.0,21.6,6,4034.9000000000015,-300,27.55
607,7085.5,9937.0,20.9,7,5024.5999999999985,-300,29.73
608,7085.5,9606.0,30.1,8,5210.0,-300,29.77
609,7085.5,9270.0,112.9,9,5126.700000000001,-300,29.16
610,7085.5,9820.0,908.6,10,3319.699999999997,-300,24.97
611,7085.5,10580.0,1669.8,11,1411.300000000003,-300,20.67
612,7085.5,10770.0,1916.6,12,564.5999999999985,-300,18.57
613,7085.5,10706.0,1997.7,13,624.0999999999985,-300,18.49
614,7085.5,11027.0,1906.4,14,-87.40000000000146,-300,16.8
615,7085.5,10975.0,1899.6,15,-1078.2000000000007,-300,14.19
616,7085.5,11741.0,1879.5,16,-1859.2000000000007,-300,12.63
617,7085.5,11657.0,1811.2,17,-700.4000000000015,-300,15.2
618,7085.5,12534.0,1600.7,18,470.40000000000146,-300,18.45
619,7085.5,13341.0,973.4,19,2206.5,-300,23.03
620,7085.5,12315.0,521.0,20,6254.200000000001,-300,31.95
621,7085.5,12724.0,466.5,21,6755.0,-300,33.26
622,7085.5,13211.0,389.3,22,4399.200000000001,-300,27.71
623,7085.5,13861.0,333.1,23,2163.4000000000015,-300,22.56
624,7085.5,13451.0,309.9,0,1299.5999999999985,-300,24.37
625,7085.5,13989.0,169.5,1,-490.0,-300,20.22
626,7085.5,13182.0,95.1,2,-444.59999999999854,-300,19.6
627,7085.5,12543.0,89.8,3,-389.2999999999993,-300,19.12
628,7085.5,11863.0,67.9,4,4.599999999998545,-300,19.43
629,7085.5,11079.0,54.1,5,809.4000000000015,-300,20.67
630,7085.5,10472.0,43.5,6,1645.0,-300,22.09
631,7085.5,9840.0,37.9,7,2462.0999999999985,-300,23.46
632,7085.5,9392.0,45.2,8,2817.9000000000015,-300,23.84
633,7085.5,8838.0,128.5,9,2707.4000000000015,-300,23.01
634,7085.5,8971.0,953.2,10,808.4000000000015,-300,18.31
635,7085.5,9203.0,1603.3,11,-103.0,-300,16.07
636,7085.5,8510.0,1852.7,12,641.2999999999993,-300,17.22
637,7085.5,7830.0,1866.7,13,1922.0,-300,19.68
638,7085.5,7353.0,1792.4,14,2319.0999999999985,-300,20.13
639,7085.5,7363.0,1736.6,15,1131.0,-300,17.08
640,7085.5,7307.0,1806.4,16,949.5,-300,16.42
641,7085.5,7513.0,1858.9,17,1121.2000000000007,-300,16.8
642,7085.5,7683.0,1836.3,18,2796.9000000000015,-300,20.79
643,7085.5,7312.0,1243.0,19,6488.5999999999985,-300,29.3
644,7085.5,7020.0,660.8,20,10702.8,-300,39.12
645,7085.5,7583.0,484.2,21,11332.3,-300,40.85
646,7085.5,7389.0,434.4,22,10110.1,-300,37.58
647,7085.5,7201.0,377.1,23,8478.4,-300,33.32
648,7075.5,6927.0,237.7,0,7410.799999999999,300,35.44
649,7075.5,6603.0,133.0,1,6772.5,300,33.5
650,7075.5,6507.0,65.9,2,6362.6,300,32.26
651,7075.5,6654.0,51.8,3,6046.700000000001,300,31.42
652,7075.5,6910.0,22.2,4,5887.299999999999,300,31.02
653,7075.5,6921.0,25.7,5,6521.799999999999,300,32.38
654,7075.5,6721.0,23.5,6,8959.0,300,37.96
655,7075.5,7065.0,21.1,7,12070.7,300,45.55
656,7075.5,6909.0,21.3,8,12851.5,300,47.15
657,7075.5,5985.0,98.5,9,12689.3,300,45.95
658,7075.5,5280.0,1061.6,10,11312.0,300,41.94
659,7075.5,4803.0,1834.5,11,10138.2,300,38.59
660,7075.5,4571.0,1842.2,12,10170.400000000001,300,38.32
661,7075.5,4166.0,1965.3,13,10302.5,300,38.19
662,7075.5,4027.0,1851.6,14,9815.900000000001,300,36.73
663,7075.5,3967.0,1841.4,15,9258.0,300,35.16
664,7075.5,3863.0,1850.7,16,9674.199999999997,300,35.92
665,7075.5,3708.0,1683.1,17,11134.599999999999,300,39.17
666,7075.5,3664.0,1472.6,18,13104.5,300,43.72
667,7075.5,3550.0,982.9,19,16146.6,300,50.83
668,7075.5,3732.0,582.9,20,18922.0,300,57.5
669,7075.5,3995.0,450.0,21,18779.5,300,57.15
670,7075.5,4042.0,389.6,22,15745.9,300,49.66
671,7075.5,3908.0,368.9,23,13579.6,300,44.15
672,7065.5,3875.0,278.6,0,12582.9,300,45.87
673,7065.5,3559.0,174.2,1,11974.3,300,44.01
674,7065.5,3506.0,115.0,2,11285.5,300,42.12
675,7065.5,3289.0,72.4,3,11245.1,300,41.7
676,7065.5,3329.0,62.6,4,11294.9,300,41.66
677,7065.5,3148.0,58.7,5,11697.8,300,42.33
678,7065.5,2776.0,53.0,6,14178.5,300,47.9
679,7065.5,2535.0,48.1,7,17509.2,300,55.62
680,7065.5,2316.0,41.6,8,18765.3,300,58.33
681,7065.5,2115.0,118.3,9,17588.9,300,55.16
682,7065.5,1900.0,899.6,10,15376.9,300,49.47
683,7065.5,1824.0,1681.6,11,14112.9,300,46.17
684,7065.5,1830.0,1930.5,12,13792.599999999999,300,45.21
685,7065.5,1741.0,1902.6,13,13737.5,300,44.84
686,7065.5,1619.0,1856.9,14,12766.900000000001,300,42.22
687,7065.5,1559.0,1851.3,15,12334.300000000003,300,40.95
688,7065.5,1518.0,1885.7,16,13128.8,300,42.67
689,7065.5,1505.0,1695.1,17,14153.6,300,44.96
690,7065.5,1573.0,1578.8,18,15532.6,300,48.16
691,7065.5,1619.0,1052.0,19,18618.5,300,55.49
692,7065.5,1658.0,671.2,20,21912.2,300,63.31
693,7065.5,1590.0,456.4,21,21674.1,300,62.51
694,7065.5,1383.0,404.6,22,18776.9,300,55.18
695,7065.5,1335.0,311.6,23,16753.9,300,50.07
696,7066.5,1300.0,237.2,0,15667.3,300,51.59
697,7066.5,1097.0,233.6,1,14770.9,300,49.1
698,7066.5,951.0,171.4,2,14273.1,300,47.62
699,7066.5,845.0,71.8,3,14179.7,300,47.14
700,7066.5,713.0,57.1,4,14280.4,300,47.11
701,7066.5,731.0,51.0,5,14640.5,300,47.82
702,7066.5,741.0,54.4,6,16655.1,300,52.52
703,7066.5,886.0,31.1,7,19623.2,300,59.62
704,7066.5,973.0,34.1,8,20259.3,300,61.03
705,7066.5,989.0,46.7,9,19185.3,300,58.26
706,7066.5,665.0,441.4,10,17901.300000000003,300,54.75
707,7066.5,678.0,695.2,11,16865.199999999997,300,52.07
708,7066.5,1080.0,902.0,12,16186.9,300,50.51
709,7066.5,1718.0,1002.7,13,15262.599999999999,300,48.53
710,7066.5,2569.0,921.6,14,13882.4,300,45.58
711,7066.5,3292.0,851.7,15,12576.699999999997,300,42.73
712,7066.5,3773.0,816.7,16,12600.599999999999,300,42.94
713,7066.5,4267.0,868.7,17,13133.599999999999,300,44.38
714,7066.5,4704.0,504.4,18,14357.4,300,47.46
715,7066.5,4870.0,451.3,19,15986.2,300,51.33
716,7066.5,5316.0,261.7,20,18533.3,300,57.62
717,7066.5,6045.0,201.8,21,17556.7,300,55.57
718,7066.5,6535.0,178.7,22,14199.8,300,47.6
719,7066.5,6738.0,173.3,23,11642.2,300,41.37
720,6895.5,6810.0,32.2,0,10786.3,-500,42.26
721,6895.5,6988.0,20.9,1,9467.6,-500,39.01
722,6895.5,7263.0,17.3,2,8663.2,-500,37.07
723,6895.5,7418.0,42.4,3,8032.1,-500,35.46
724,6765.5,7259.0,29.9,4,8162.6,-500,35.27
725,6765.5,6873.0,22.1,5,9085.4,-500,37.06
726,6765.5,6231.0,10.0,6,11737.5,-500,42.87
727,6765.5,5851.0,6.8,7,15251.5,-500,50.93
728,6765.5,5537.0,20.1,8,16420.9,-500,53.37
729,6765.5,5079.0,62.4,9,15635.300000000001,-500,50.97
730,6765.5,4791.0,640.6,10,13813.599999999999,-500,46.18
731,6765.5,5605.0,1354.7,11,11593.8,-500,41.17
732,6765.5,6279.0,1548.4,12,10879.800000000003,-500,39.71
733,6765.5,7119.0,1290.2,13,10020.5,-500,38.02
734,6765.5,8539.0,1256.6,14,7721.199999999997,-500,33.24
735,6765.5,9464.0,1339.2,15,5910.5999999999985,-500,29.31
736,6765.5,10328.0,1406.9,16,5292.5999999999985,-500,28.21
737,6765.5,10709.0,1386.0,17,6324.200000000001,-500,30.79
738,6765.5,11334.0,1114.0,18,7475.0999999999985,-500,33.82
739,6765.5,11239.0,566.5,19,10671.3,-500,41.32
740,6765.5,11032.0,230.5,20,13775.3,-500,48.51
741,6765.5,11978.0,188.9,21,12103.599999999999,-500,44.93
742,6765.5,12580.0,94.8,22,8426.7,-500,36.26
743,6765.5,13124.0,96.5,23,5718.0,-500,29.89
744,6765.5,13087.0,84.7,0,4676.799999999999,-500,31.52
745,6765.5,13252.0,55.3,1,3394.2000000000007,-500,28.35
746,6765.5,13812.0,37.6,2,2021.9000000000015,-500,25.22
747,6765.5,13967.0,54.9,3,1563.5999999999985,-500,24.04
748,6765.5,14573.0,65.5,4,1021.0,-500,22.95
749,6765.5,15050.0,59.1,5,879.4000000000015,-500,22.75
750,6765.5,14900.0,42.5,6,2962.0,-500,27.51
751,6765.5,14537.0,17.6,7,6416.799999999999,-500,35.44
752,6765.5,14837.0,22.9,8,7462.299999999999,-500,38.0
753,6765.5,14846.0,21.9,9,7308.200000000001,-500,37.45
754,6765.5,14860.0,37.2,10,7305.5,-500,37.27
755,6765.5,15501.0,135.7,11,7006.5,-500,36.8
756,6765.5,16023.0,102.9,12,7043.200000000001,-500,37.06
757,6765.5,14985.0,73.5,13,7518.0,-500,37.32
758,6765.5,14946.0,52.3,14,6026.9000000000015,-500,33.51
759,6765.5,15205.0,71.6,15,4399.5,-500,29.56
760,6765.5,15834.0,115.6,16,3625.0999999999985,-500,27.93
761,6765.5,16342.0,152.2,17,2989.0,-500,26.56
762,6765.5,15744.0,141.7,18,3998.7999999999993,-500,28.41
763,6765.5,15181.0,98.2,19,6175.299999999999,-500,33.12
764,6445.5,14791.0,27.6,20,9198.099999999999,-500,39.45
765,6445.5,14525.0,26.9,21,8740.599999999999,-500,37.98
766,6445.5,14159.0,15.3,22,6176.200000000001,-500,31.35
767,6445.5,14337.0,21.0,23,4213.5,-500,26.54
768,6125.5,15185.0,10.2,0,2924.2999999999993,-1000,27.03
769,6125.5,15413.0,8.4,1,1348.0999999999985,-1000,23.19
770,6125.5,14884.0,12.5,2,703.0,-1000,21.08
771,6125.5,14967.0,14.1,3,84.40000000000146,-1000,19.46
772,6125.5,14293.0,16.7,4,374.7999999999993,-1000,19.53
773,6125.5,14342.0,19.0,5,227.5,-1000,19.02
774,6125.5,14003.0,10.2,6,1112.2999999999993,-1000,20.75
775,6125.5,13206.0,11.0,7,2969.2999999999993,-1000,24.52
776,6125.5,12984.0,10.6,8,3609.5,-1000,25.74
777,6125.5,12579.0,64.7,9,3782.9000000000015,-1000,25.7
778,6125.5,12282.0,700.5,10,2997.9000000000015,-1000,23.41
779,6125.5,12650.0,1406.9,11,1366.5,-1000,19.52
780,6125.5,12830.0,1587.7,12,473.90000000000146,-1000,17.3
781,6125.5,12864.0,1424.3,13,583.0,-1000,17.41
782,6125.5,13101.0,1661.2,14,-945.8000000000029,-1000,13.68
783,6125.5,13052.0,1747.8,15,-1999.5999999999985,-1000,10.92
784,6125.5,12734.0,1755.5,16,-1807.9000000000015,-1000,10.98
785,6125.5,12871.0,1698.6,17,-1407.0999999999985,-1000,11.86
786,6125.5,11979.0,1478.0,18,1524.7999999999993,-1000,18.18
787,6125.5,11950.0,948.3,19,4939.5,-1000,26.25
788,6125.5,10576.0,520.8,20,9145.7,-1000,35.32
789,6125.5,9938.0,358.4,21,10314.099999999999,-1000,37.53
790,6125.5,9594.0,323.9,22,9015.6,-1000,33.98
791,6125.5,9561.0,272.0,23,7410.5,-1000,29.89
792,6125.5,10024.0,231.4,0,5959.1,-1000,30.87
793,6125.5,10523.0,184.4,1,4061.0999999999985,-1000,26.43
794,6125.5,10523.0,151.3,2,3126.2000000000007,-1000,23.99
795,5691.6,10306.0,77.4,3,3273.0,-1000,23.29
796,5691.6,9864.0,107.2,4,3259.2000000000007,-1000,22.78
797,5691.6,9456.0,43.2,5,3635.2000000000007,-1000,23.23
798,5691.6,10219.0,13.0,6,3317.3999999999996,-1000,22.8
799,5691.6,10914.0,9.9,7,3264.4000000000015,-1000,22.96
800,5691.6,11281.0,9.7,8,2892.9000000000015,-1000,22.13
801,5691.6,11119.0,80.9,9,2713.2000000000007,-1000,21.4
802,5691.6,11029.0,532.8,10,1981.2999999999993,-1000,19.38
803,5691.6,11610.0,828.5,11,981.2000000000007,-1000,17.17
804,5691.6,11695.0,975.1,12,1467.0,-1000,18.22
805,5691.6,11495.0,995.7,13,2018.3999999999978,-1000,19.23
806,5691.6,10564.0,934.8,14,3083.2999999999993,-1000,21.0
807,5691.6,12005.0,861.2,15,471.0,-1000,15.47
808,5691.6,12666.0,823.2,16,-392.0,-1000,13.65
809,5691.6,12609.0,808.7,17,84.39999999999782,-1000,14.58
810,5691.6,12618.0,664.0,18,1900.5999999999985,-1000,18.81
811,5691.6,11579.0,420.7,19,5528.299999999999,-1000,26.7
812,5691.6,10377.0,241.3,20,10179.099999999999,-1000,36.96
813,5691.6,9591.0,169.4,21,11515.0,-1000,39.48
814,5691.6,9405.0,171.7,22,10207.7,-1000,36.01
815,5691.6,8837.0,151.0,23,9058.4,-1000,32.66
816,6125.5,8088.0,97.2,0,7801.299999999999,-500,34.62
817,6125.5,7663.0,63.3,1,7166.200000000001,-500,32.62
818,6125.5,7430.0,52.8,2,6626.700000000001,-500,30.97
819,6125.5,7346.0,45.0,3,6460.5,-500,30.33
820,6125.5,7157.0,54.1,4,6910.4,-500,31.11
821,6125.5,7362.0,48.9,5,7333.6,-500,32.09
822,6125.5,7378.0,1.2,6,9875.3,-500,38.07
823,6125.5,7451.0,1.5,7,13264.9,-500,46.14
824,6125.5,7476.0,5.4,8,14510.2,-500,48.99
825,6125.5,6639.0,89.2,9,14257.5,-500,47.63
826,6125.5,5783.0,659.2,10,13192.599999999999,-500,44.28
827,6125.5,5861.0,1269.2,11,11633.099999999999,-500,40.37
828,6125.5,6274.0,1549.8,12,10868.0,-500,38.61
829,6125.5,6637.0,1534.4,13,9993.599999999999,-500,36.56
830,6125.5,7232.0,1481.2,14,8263.5,-500,32.6
831,6125.5,8263.0,1536.1,15,6458.4000000000015,-500,28.75
832,6125.5,8695.0,1523.1,16,6597.0999999999985,-500,29.2
833,6125.5,8805.0,1459.3,17,7509.4000000000015,-500,31.3
834,6125.5,8605.0,1422.8,18,9507.300000000003,-500,35.82
835,6125.5,7627.0,923.4,19,13737.900000000001,-500,45.22
836,6125.5,6615.0,534.0,20,18432.5,-500,55.71
837,6125.5,6507.0,256.4,21,17921.1,-500,54.23
838,6125.5,6327.0,204.8,22,14926.7,-500,46.67
839,6125.5,6217.0,141.3,23,13119.2,-500,42.04
840,6125.5,6319.0,20.8,0,11674.7,-500,42.8
841,6125.5,6245.0,7.2,1,10567.3,-500,39.89
842,6125.5,6440.0,17.4,2,9539.1,-500,37.35
843,6125.5,6647.0,13.4,3,8869.1,-500,35.68
844,6125.5,6561.0,11.3,4,9021.2,-500,35.81
845,6125.5,6497.0,9.6,5,9545.9,-500,36.86
846,6125.5,6369.0,10.0,6,11895.5,-500,42.28
847,6125.5,6431.0,9.8,7,15175.7,-500,50.08
848,6125.5,6865.0,15.3,8,15814.3,-500,51.73
849,6125.5,6828.0,88.4,9,14767.1,-500,48.99
850,6125.5,6655.0,744.5,10,12903.900000000001,-500,44.17
851,6125.5,6763.0,1412.2,11,11065.900000000001,-500,39.61
852,6125.5,7040.0,1669.5,12,10264.400000000001,-500,37.67
853,6125.5,7317.0,1694.0,13,9452.3,-500,35.71
854,6125.5,7290.0,1685.6,14,8628.400000000001,-500,33.52
855,6125.5,7463.0,1786.1,15,7694.299999999999,-500,31.19
856,6125.5,7729.0,1818.7,16,7645.5999999999985,-500,31.07
857,6125.5,7581.0,1789.1,17,9103.699999999997,-500,34.32
858,6125.5,6800.0,1601.7,18,11965.0,-500,40.54
859,6125.5,6046.0,1065.2,19,15635.2,-500,48.73
860,6125.5,5602.0,583.6,20,19586.9,-500,57.82
861,6125.5,5338.0,412.0,21,19280.5,-500,56.72
862,6125.5,5181.0,383.3,22,16368.2,-500,49.38
863,6125.5,5179.0,265.8,23,14389.7,-500,44.41
864,6125.5,5262.0,122.1,0,12988.4,-500,45.26
865,6125.5,5211.0,97.8,1,11750.7,-500,42.05
866,6125.5,5298.0,84.3,2,10878.2,-500,39.81
867,6125.5,5504.0,40.7,3,10354.8,-500,38.5
868,6125.5,5655.0,32.5,4,10247.0,-500,38.16
869,6125.5,5414.0,29.7,5,10907.8,-500,39.42
870,6125.5,5254.0,27.7,6,13225.8,-500,44.74
871,6125.5,5159.0,24.5,7,16662.0,-500,52.81
872,6125.5,4803.0,24.8,8,17913.3,-500,55.41
873,6125.5,4300.0,63.1,9,17347.5,-500,53.52
874,6125.5,3620.0,684.3,10,15870.2,-500,49.29
875,6125.5,3203.0,1537.8,11,14389.599999999999,-500,45.23
876,6125.5,3717.0,1775.1,12,13501.199999999997,-500,43.25
877,6125.5,4050.0,1834.0,13,12846.8,-500,41.71
878,6125.5,3930.0,1846.6,14,12085.8,-500,39.6
879,6125.5,3654.0,1893.1,15,11788.8,-500,38.52
880,6125.5,3648.0,1864.6,16,12199.900000000001,-500,39.32
881,6125.5,3435.0,1849.7,17,13349.199999999999,-500,41.78
882,6125.5,3430.0,1703.8,18,15110.7,-500,45.86
883,6125.5,3432.0,1098.9,19,18554.1,-500,54.02
884,6125.5,3302.0,600.5,20,22058.0,-500,62.24
885,6125.5,3346.0,443.9,21,21263.6,-500,60.17
